交易币对,买入时间,买入价格,买入数量,卖出时间,卖出价格,卖出数量,USDT Value,Fees,PnL,总资金,PnL Ratio,单笔收益率
XRP_USDT,2020-11-14 00:00:00+00:00,0.27239,9477.124023427064,2020-11-17 00:00:00+00:00,0.29278,9477.124023427064,2581.4738127412984,5.356186184320275,187.88,26406.93,0.71%,7.28%
DASH_USDT,2020-11-14 03:00:00+00:00,78.08,33.058602271516705,2020-11-17 00:00:00+00:00,82.52,33.058602271516705,2581.215665360024,5.309211524805582,141.47,26548.40,0.53%,5.48%
SUSHI_USDT,2020-11-14 16:00:00+00:00,0.982,2628.2663378752427,2020-11-17 00:00:00+00:00,1.353,2628.2663378752427,2580.957543793488,6.137001898938691,968.95,27517.35,3.52%,37.54%
AAVE_USDT,2020-11-15 08:00:00+00:00,69.286,37.24705493229669,2020-11-18 00:00:00+00:00,78.932,37.24705493229669,2580.6994480391086,5.520683987955152,353.76,27871.11,1.27%,13.71%
WAVES_USDT,2020-11-16 01:00:00+00:00,4.5085,583.7165032854297,2020-11-19 00:00:00+00:00,5.1445,583.7165032854297,2631.6858550623597,5.634615406214253,365.61,28236.72,1.29%,13.89%
LTC_USDT,2020-11-16 04:00:00+00:00,66.36,39.653747535817566,2020-11-19 00:00:00+00:00,75.03,39.653747535817566,2631.4226864768534,5.606643364089246,338.19,28574.91,1.18%,12.85%
ALPHA_USDT,2020-11-16 06:00:00+00:00,0.16843,15621.67989199196,2020-11-19 00:00:00+00:00,0.1631,15621.67989199196,2631.1595442082057,5.179055534592095,-88.44,28486.47,-0.31%,-3.36%
ZEC_USDT,2020-11-16 19:00:00+00:00,66.93,39.3081791162974,2020-11-19 00:00:00+00:00,62.93,39.3081791162974,2630.8964282537854,5.104560140042381,-162.34,28324.13,-0.57%,-6.17%
YFI_USDT,2020-11-17 00:00:00+00:00,19599.99,0.1408795626824215,2020-11-20 00:00:00+00:00,27591.1,0.1408795626824215,2761.2380197798348,6.6482601217067945,1119.14,29443.27,3.80%,40.53%
CRV_USDT,2020-11-17 00:00:00+00:00,0.873,3162.613855644739,2020-11-20 00:00:00+00:00,0.804,3162.613855644739,2760.9618959778572,5.303703435916227,-223.52,29219.74,-0.76%,-8.10%
TRB_USDT,2020-11-17 00:00:00+00:00,31.435,87.82203912162427,2020-11-20 00:00:00+00:00,27.953,87.82203912162427,2760.685799788259,5.215575259355022,-311.01,28908.73,-1.08%,-11.27%
XRP_USDT,2020-11-17 01:00:00+00:00,0.29171,9462.856025533169,2020-11-20 00:00:00+00:00,0.30156,9462.856025533169,2760.409731208281,5.614028594268062,87.60,28996.33,0.30%,3.17%
DASH_USDT,2020-11-17 04:00:00+00:00,82.83,33.32287444446649,2020-11-20 00:00:00+00:00,82.37,33.32287444446649,2760.1336902351595,5.504938858225865,-20.83,28975.49,-0.07%,-0.75%
ETH_USDT,2020-11-18 00:00:00+00:00,486.75,1.1927337244131426,2020-11-21 00:00:00+00:00,516.04,1.1927337244131426,580.5631403580971,1.1960614515041392,33.74,29009.23,0.12%,5.81%
WAVES_USDT,2020-11-19 10:00:00+00:00,5.43,523.3088782838935,2020-11-22 00:00:00+00:00,5.962,523.3088782838935,2841.5672090815415,5.961534741410114,272.44,29281.67,0.93%,9.59%
LTC_USDT,2020-11-19 11:00:00+00:00,78.78,36.06604534603495,2020-11-22 00:00:00+00:00,85.44,36.06604534603495,2841.283052360633,5.9227659667258585,234.28,29515.95,0.79%,8.25%
YFII_USDT,2020-11-19 14:00:00+00:00,2246.78,1.2644757938273428,2020-11-22 00:00:00+00:00,2277.36,1.2644757938273428,2840.9989240553973,5.720665517886035,32.95,29548.89,0.11%,1.16%
SUSHI_USDT,2020-11-19 15:00:00+00:00,1.489,1907.8004191826676,2020-11-22 00:00:00+00:00,1.609,1907.8004191826676,2840.714824162992,5.9103656986279045,223.03,29771.92,0.75%,7.85%
DOT_USDT,2020-11-20 02:00:00+00:00,5.1748,561.7506463083879,2020-11-23 00:00:00+00:00,5.4565,561.7506463083879,2906.9472445166457,5.9721396460983645,152.27,29924.19,0.51%,5.24%
RSR_USDT,2020-11-20 03:00:00+00:00,0.02245,129472.4521065565,2020-11-23 00:00:00+00:00,0.02186,129472.4521065565,2906.656549792194,5.73692435284152,-82.13,29842.07,-0.28%,-2.83%
CRV_USDT,2020-11-20 09:00:00+00:00,0.903,3218.5668705838484,2020-11-23 00:00:00+00:00,0.738,3218.5668705838484,2906.3658841372153,5.281668234628096,-536.35,29305.72,-1.83%,-18.45%
LINK_USDT,2020-11-20 12:00:00+00:00,14.2618,203.76637223553843,2020-11-23 00:00:00+00:00,14.3505,203.76637223553843,2906.0752475488016,5.830224572314896,12.24,29317.97,0.04%,0.42%
XRP_USDT,2020-11-20 12:00:00+00:00,0.31386,9258.21907864668,2020-11-23 00:00:00+00:00,0.43821,9258.21907864668,2905.784640024047,6.9628288224778085,1144.30,30462.26,3.76%,39.38%
EOS_USDT,2020-11-21 00:00:00+00:00,2.8344,1030.9128777571657,2020-11-24 00:00:00+00:00,3.4274,1030.9128777571657,2922.0194607149106,6.455370257939819,604.88,31067.14,1.95%,20.70%
BCH_USDT,2020-11-22 00:00:00+00:00,299.83,0.2561229008387219,2020-11-25 00:00:00+00:00,351.06,0.2561229008387219,76.79332935847398,0.1667078349269078,12.95,31080.09,0.04%,16.87%
ADA_USDT,2020-11-22 00:00:00+00:00,0.1295,23154.693250865184,2020-11-25 00:00:00+00:00,0.17074,23154.693250865184,2998.5327759870415,6.951965101639764,947.95,32028.04,2.96%,31.61%
ETH_USDT,2020-11-22 00:00:00+00:00,550.72,0.293866859346885,2020-11-25 00:00:00+00:00,601.57,0.293866859346885,161.83835677951652,0.3386198433568034,14.60,32042.65,0.05%,9.02%
VET_USDT,2020-11-23 04:00:00+00:00,0.014962,205060.4004403076,2020-11-26 00:00:00+00:00,0.016835,205060.4004403076,3068.113711387882,6.52030555280046,377.56,32420.20,1.16%,12.31%
WAVES_USDT,2020-11-23 04:00:00+00:00,7.8,393.3872504414392,2020-11-26 00:00:00+00:00,6.7101,393.3872504414392,3068.420553443226,5.708088342630328,-434.46,31985.74,-1.36%,-14.16%
LTC_USDT,2020-11-23 05:00:00+00:00,87.94,34.885227427982066,2020-11-26 00:00:00+00:00,82.52,34.885227427982066,3067.806900016743,5.946535867373823,-195.02,31790.72,-0.61%,-6.36%
XTZ_USDT,2020-11-23 05:00:00+00:00,2.5317,1211.6364969493782,2020-11-26 00:00:00+00:00,2.6354,1211.6364969493782,3067.5001193267403,6.2606469433871315,119.39,31910.10,0.37%,3.89%
NEAR_USDT,2020-11-23 10:00:00+00:00,1.1894,2578.7736415964423,2020-11-26 00:00:00+00:00,1.1204,2578.7736415964423,3067.1933693148085,5.956451357359463,-183.89,31726.21,-0.58%,-6.00%
XRP_USDT,2020-11-24 00:00:00+00:00,0.61307,5101.646546967156,2020-11-27 00:00:00+00:00,0.55946,5101.646546967156,3127.666448549154,5.9818336257153994,-279.48,31446.73,-0.89%,-8.94%
XLM_USDT,2020-11-25 00:00:00+00:00,0.2061,16375.920480110744,2020-11-28 00:00:00+00:00,0.21755,16375.920480110744,3375.0772109508243,6.937658711398917,180.57,31627.30,0.57%,5.35%
ETC_USDT,2020-11-25 00:00:00+00:00,7.4913,450.4878596811941,2020-11-28 00:00:00+00:00,6.2824,450.4878596811941,3374.7397032297295,6.204884632890863,-550.80,31076.50,-1.77%,-16.32%
ATOM_USDT,2020-11-25 01:00:00+00:00,6.296,535.9060973691996,2020-11-28 00:00:00+00:00,5.366,535.9060973691996,3374.064789036481,6.2497369075196065,-504.64,30571.86,-1.65%,-14.96%
BNB_USDT,2020-11-25 01:00:00+00:00,34.69,97.2730535964084,2020-11-28 00:00:00+00:00,28.5029,97.2730535964084,3374.4022292594072,6.146966348612476,-607.99,29963.87,-2.03%,-18.02%
ONT_USDT,2020-11-26 00:00:00+00:00,0.7086,64.4225070184986,2020-11-29 00:00:00+00:00,0.5578,64.4225070184986,45.649788473308114,0.0815846628882238,-9.80,29954.07,-0.03%,-21.46%
EUR_USDT,2020-11-26 08:00:00+00:00,1.1976,2791.652970171948,2020-11-29 00:00:00+00:00,1.1911,2791.652970171948,3343.2835970779247,6.668421449849731,-24.81,29929.26,-0.08%,-0.74%
SUSHI_USDT,2020-12-01 06:00:00+00:00,1.824,1696.7163037063297,2020-12-04 00:00:00+00:00,2.148,1696.7163037063297,3094.8105379603453,6.739357158321541,543.00,30472.26,1.78%,17.55%
ETH_USDT,2020-12-01 10:00:00+00:00,627.72,4.9297474302341,2020-12-04 00:00:00+00:00,617.36,4.9297474302341,3094.5010569065494,6.137929930435874,-57.21,30415.05,-0.19%,-1.85%
AAVE_USDT,2020-12-02 08:00:00+00:00,84.144,36.77257566553597,2020-12-05 00:00:00+00:00,82.78,36.77257566553597,3094.1916068008586,6.138225420393926,-56.30,30358.75,-0.19%,-1.82%
YFI_USDT,2020-12-02 14:00:00+00:00,29753.52,0.1039837366348646,2020-12-05 00:00:00+00:00,26842.58,0.1039837366348646,3093.8821876401767,5.885073956960466,-308.58,30050.18,-1.03%,-9.97%
EUR_USDT,2020-12-02 22:00:00+00:00,1.2083,2560.268806936535,2020-12-05 00:00:00+00:00,1.2072,2560.268806936535,3093.572799421415,6.1843293031552005,-9.00,30041.17,-0.03%,-0.29%
EGLD_USDT,2020-12-05 17:00:00+00:00,14.382,215.96453800335487,2020-12-08 00:00:00+00:00,13.121,215.96453800335487,3106.00198556425,5.939672688706269,-278.27,29762.90,-0.93%,-8.96%
EUR_USDT,2020-12-07 05:00:00+00:00,1.2114,2563.720806806747,2020-12-10 00:00:00+00:00,1.2049,2563.720806806747,3105.6913853656933,6.194718585487143,-22.86,29740.04,-0.08%,-0.74%
WAVES_USDT,2020-12-07 07:00:00+00:00,8.5226,364.3701236978336,2020-12-10 00:00:00+00:00,8.4721,364.3701236978336,3105.380816227157,6.192360941207573,-24.59,29715.45,-0.08%,-0.79%
SUSHI_USDT,2020-12-07 12:00:00+00:00,2.426,1279.9135524095357,2020-12-10 00:00:00+00:00,2.225,1279.9135524095357,3105.070278145534,5.952877932256751,-263.22,29452.24,-0.89%,-8.48%
AAVE_USDT,2020-12-07 15:00:00+00:00,94.216,32.953636018486456,2020-12-10 00:00:00+00:00,82.167,32.953636018486456,3104.75977111772,5.812461181848697,-402.87,29049.37,-1.39%,-12.98%
COMP_USDT,2020-12-07 21:00:00+00:00,150.21,20.66739428227553,2020-12-10 00:00:00+00:00,162.31,20.66739428227553,3104.449295140608,6.45897406109675,243.62,29292.98,0.83%,7.85%
HARD_USDT,2020-12-08 08:00:00+00:00,1.0999,2797.1837029716853,2020-12-11 00:00:00+00:00,0.7408,2797.1837029716853,3076.6223548985568,5.148776042059981,-1009.62,28283.36,-3.57%,-32.82%
THETA_USDT,2020-12-09 01:00:00+00:00,0.77394,3974.874916224858,2020-12-12 00:00:00+00:00,0.69773,3974.874916224858,3076.3146926630666,5.849704167960638,-308.77,27974.59,-1.10%,-10.04%
XMR_USDT,2020-12-12 00:00:00+00:00,144.42,20.07577534442633,2020-12-15 00:00:00+00:00,153.5,20.07577534442633,2899.3434752420503,5.980974990611492,176.31,28150.90,0.63%,6.08%
EGLD_USDT,2020-12-13 09:00:00+00:00,17.163,168.91298379622012,2020-12-16 00:00:00+00:00,24.168,168.91298379622012,2899.053540894526,6.981342533281573,1176.25,29327.15,4.01%,40.57%
EUR_USDT,2020-12-13 20:00:00+00:00,1.2132,2389.353474728352,2020-12-16 00:00:00+00:00,1.2123,2389.353474728352,2898.763635540437,5.795376852953618,-7.95,29319.20,-0.03%,-0.27%
SUSHI_USDT,2020-12-14 21:00:00+00:00,2.574,1126.0581814984005,2020-12-17 00:00:00+00:00,2.895,1126.0581814984005,2898.4737591768826,6.158412194614752,355.31,29674.51,1.20%,12.26%
INJ_USDT,2020-12-16 01:00:00+00:00,3.4951,867.9337260100466,2020-12-19 00:00:00+00:00,3.2629,867.9337260100466,3033.5151657777137,5.865496120375894,-207.40,29467.11,-0.70%,-6.84%
EGLD_USDT,2020-12-16 04:00:00+00:00,24.517,123.718718206189,2020-12-19 00:00:00+00:00,25.676,123.718718206189,3033.2118142611357,6.209813622923245,137.18,29604.29,0.46%,4.52%
EUR_USDT,2020-12-16 08:00:00+00:00,1.2168,2492.5283473699124,2020-12-19 00:00:00+00:00,1.2217,2492.5283473699124,3032.9084930797094,6.07803037506153,6.14,29610.43,0.02%,0.20%
THETA_USDT,2020-12-16 12:00:00+00:00,0.82713,3666.419066205314,2020-12-19 00:00:00+00:00,0.90493,3666.419066205314,3032.605202230401,6.350457807811576,278.90,29889.32,0.93%,9.20%
XMR_USDT,2020-12-16 23:00:00+00:00,158.93,19.07757321786955,2020-12-19 00:00:00+00:00,154.87,19.07757321786955,3031.9987115160075,5.9865424757674655,-83.44,29805.88,-0.28%,-2.75%
ETH_USDT,2020-12-16 23:00:00+00:00,637.18,4.758940867117893,2020-12-19 00:00:00+00:00,648.94,4.758940867117893,3032.3019417101787,6.120569028017664,49.84,29855.73,0.17%,1.64%
LTC_USDT,2020-12-17 00:00:00+00:00,92.81,33.051567561980505,2020-12-20 00:00:00+00:00,117.5,33.051567561980505,3067.5159854274107,6.9510751739601195,809.09,30664.82,2.64%,26.38%
ZIL_USDT,2020-12-17 10:00:00+00:00,0.03953,77591.93609483601,2020-12-20 00:00:00+00:00,0.05121,77591.93609483601,3067.2092338288676,7.04069228124542,899.23,31564.05,2.85%,29.32%
THETA_USDT,2020-12-19 01:00:00+00:00,0.92551,3335.289465674121,2020-12-22 00:00:00+00:00,0.9315,3335.289465674121,3086.8437533760557,6.1936658906515,13.78,31577.84,0.04%,0.45%
SUSHI_USDT,2020-12-19 09:00:00+00:00,2.944,1048.4154446333962,2020-12-22 00:00:00+00:00,2.473,1048.4154446333962,3086.5350690007185,5.679266463579108,-499.48,31078.35,-1.61%,-16.18%
AAVE_USDT,2020-12-19 11:00:00+00:00,93.794,32.90430534462565,2020-12-22 00:00:00+00:00,80.426,32.90430534462565,3086.226415493818,5.732588077140681,-445.60,30632.76,-1.45%,-14.44%
BNB_USDT,2020-12-20 14:00:00+00:00,35.132,92.71785808658696,2020-12-23 00:00:00+00:00,34.3398,92.71785808658696,3257.3637902979726,6.4412764934197515,-79.89,30552.86,-0.26%,-2.45%
DOGE_USDT,2020-12-21 00:00:00+00:00,0.0048218,675414.2332974307,2020-12-24 00:00:00+00:00,0.003715,675414.2332974307,3256.7123501135516,5.765876226813507,-753.31,29799.55,-2.53%,-23.13%
BCH_USDT,2020-12-21 00:00:00+00:00,375.25,8.679648378198381,2020-12-24 00:00:00+00:00,274.48,8.679648378198381,3257.0380539189428,5.639427940766835,-880.29,28919.26,-3.04%,-27.03%
ZIL_USDT,2020-12-21 04:00:00+00:00,0.05262,61884.9615902421,2020-12-24 00:00:00+00:00,0.05699,61884.9615902421,3256.3866788785394,6.783210639906438,263.65,29182.92,0.90%,8.10%
EGLD_USDT,2020-12-21 11:00:00+00:00,27.097,120.16315607671147,2020-12-24 00:00:00+00:00,22.513,120.16315607671147,3256.061040210651,5.961294172965658,-556.79,28626.13,-1.95%,-17.10%
THETA_USDT,2020-12-22 01:00:00+00:00,0.96123,3291.1289058292923,2020-12-25 00:00:00+00:00,1.19949,3291.1289058292923,3163.5318381502907,7.111208049403469,777.03,29403.16,2.64%,24.56%
XRPDOWN_USDT,2020-12-23 20:00:00+00:00,0.877,3598.120849462422,2020-12-26 00:00:00+00:00,0.45,3598.120849462422,3155.551984978544,4.774706367236634,-1541.17,27861.99,-5.53%,-48.84%
THETA_USDT,2020-12-25 06:00:00+00:00,1.24592,2441.476990339977,2020-12-28 00:00:00+00:00,1.48,2441.476990339977,3041.885011804384,6.65527095750755,564.85,28426.83,1.99%,18.57%
ZIL_USDT,2020-12-25 08:00:00+00:00,0.06363,47801.05018549745,2020-12-28 00:00:00+00:00,0.08155,47801.05018549745,3041.580823303203,6.93975646593052,849.66,29276.49,2.90%,27.93%
LTC_USDT,2020-12-25 14:00:00+00:00,118.58,25.6474672391708,2020-12-28 00:00:00+00:00,130.55,25.6474672391708,3041.2766652208734,6.38955351329462,300.61,29577.10,1.02%,9.88%
SNX_USDT,2020-12-26 13:00:00+00:00,8.592,336.0301282406983,2020-12-29 00:00:00+00:00,7.869,336.0301282406983,2887.17086184408,5.531391940970135,-248.48,29328.62,-0.85%,-8.61%
TFUEL_USDT,2020-12-27 00:00:00+00:00,0.037835,76301.89361062231,2020-12-30 00:00:00+00:00,0.027055,76301.89361062231,2886.8821447578953,4.951229876393282,-827.49,28501.13,-2.90%,-28.66%
XMR_USDT,2020-12-27 01:00:00+00:00,168.45,17.13620336327349,2020-12-30 00:00:00+00:00,162.02,17.13620336327349,2886.5934565434195,5.66300112546099,-115.85,28385.28,-0.41%,-4.01%
LTCUP_USDT,2020-12-27 02:00:00+00:00,48.002,60.12884457309623,2020-12-30 00:00:00+00:00,43.289,60.12884457309623,2886.3047971977653,5.489222349922528,-288.88,28096.41,-1.03%,-10.01%
ETH_USDT,2020-12-27 14:00:00+00:00,685.15,4.212239898880604,2020-12-30 00:00:00+00:00,741.45,4.212239898880604,2886.016166718046,6.00918143974307,231.14,28327.55,0.82%,8.01%
EUR_USDT,2020-12-27 21:00:00+00:00,1.2316,2343.0720729955947,2020-12-30 00:00:00+00:00,1.2274,2343.0720729955947,2885.7275651013747,5.7616142274961675,-15.60,28311.94,-0.06%,-0.54%
DOT_USDT,2020-12-28 08:00:00+00:00,5.7813,528.9230107603481,2020-12-31 00:00:00+00:00,7.2693,528.9230107603481,3057.8626021088007,6.902762644229,780.13,29092.08,2.68%,25.51%
BNB_USDT,2020-12-28 10:00:00+00:00,35.4932,86.14486199746965,2020-12-31 00:00:00+00:00,37.404,86.14486199746965,3057.55681584859,6.279719234001945,158.33,29250.41,0.54%,5.18%
VET_USDT,2020-12-28 16:00:00+00:00,0.019185,159356.32317784752,2020-12-31 00:00:00+00:00,0.019851,159356.32317784752,3057.2510601670047,6.220633431570455,99.91,29350.32,0.34%,3.27%
ADA_USDT,2020-12-28 22:00:00+00:00,0.17321,17644.398246071676,2020-12-31 00:00:00+00:00,0.18133,17644.398246071676,3056.186220202075,6.255644954161829,137.02,29487.33,0.46%,4.48%
CHZ_USDT,2020-12-29 00:00:00+00:00,0.028497,92604.0607827772,2021-01-01 00:00:00+00:00,0.020325,92604.0607827772,2638.937920126802,4.521115455536355,-761.28,28726.05,-2.65%,-28.85%
ATOM_USDT,2020-12-30 07:00:00+00:00,5.694,514.8494617971173,2021-01-02 00:00:00+00:00,5.61,514.8494617971173,2931.5528354727862,5.8198583161546145,-49.07,28676.98,-0.17%,-1.67%
UNI_USDT,2020-12-30 17:00:00+00:00,4.3138,679.5075525497796,2021-01-02 00:00:00+00:00,4.5804,679.5075525497796,2931.2596801892387,6.043676073888249,175.11,28852.10,0.61%,5.97%
ETH_USDT,2020-12-30 19:00:00+00:00,752.97,3.892540943492064,2021-01-02 00:00:00+00:00,719.9,3.892540943492064,2930.9665542212197,5.733206779441158,-134.46,28717.64,-0.47%,-4.59%
ETHUP_USDT,2020-12-30 19:00:00+00:00,55.082,53.20564717268433,2021-01-02 00:00:00+00:00,49.661,53.20564717268433,2930.6734575657983,5.572919101808475,-294.00,28423.64,-1.03%,-10.03%
DOTUP_USDT,2020-12-31 04:00:00+00:00,20.905,145.84265253580872,2021-01-03 00:00:00+00:00,25.436,145.84265253580872,3048.8406512610813,6.758494361161912,654.05,29077.69,2.25%,21.45%
DOT_USDT,2020-12-31 04:00:00+00:00,7.9292,384.5464316472864,2021-01-03 00:00:00+00:00,9.0367,384.5464316472864,3049.1455658176633,6.524176304684696,419.36,29497.05,1.42%,13.75%
THETA_USDT,2020-12-31 07:00:00+00:00,1.69219,1801.5327872141756,2021-01-03 00:00:00+00:00,2.33999,1801.5327872141756,3048.535767195956,7.264104473949253,1159.77,30656.82,3.78%,38.04%
SUSHI_USDT,2021-01-01 14:00:00+00:00,3.076,962.634782741834,2021-01-04 00:00:00+00:00,3.602,962.634782741834,2961.0645917138813,6.428475079149969,499.92,31156.74,1.60%,16.88%
ALGO_USDT,2021-01-02 05:00:00+00:00,0.4442,6599.95381836958,2021-01-05 00:00:00+00:00,0.4361,6599.95381836958,2931.6994861197677,5.809939346310741,-59.27,31097.47,-0.19%,-2.02%
EUR_USDT,2021-01-02 12:00:00+00:00,1.233,2377.4584883788766,2021-01-05 00:00:00+00:00,1.2352,2377.4584883788766,2931.406316171155,5.868043041016744,-0.64,31096.83,-0.00%,-0.02%
ETH_USDT,2021-01-02 13:00:00+00:00,770.77,3.802837650063623,2021-01-05 00:00:00+00:00,1095.03,3.802837650063623,2931.1131755395386,7.095334487488708,1226.01,32322.84,3.79%,41.83%
LTC_USDT,2021-01-02 16:00:00+00:00,140.36,20.880735709760504,2021-01-05 00:00:00+00:00,157.83,20.880735709760504,2930.8200642219845,6.2264265812934845,358.56,32681.40,1.10%,12.23%
RSR_USDT,2021-01-03 07:00:00+00:00,0.03224,97852.35961614938,2021-01-06 00:00:00+00:00,0.03999,97852.35961614938,3154.7600740246558,7.067875935074469,751.29,33432.69,2.25%,23.81%
BCH_USDT,2021-01-03 09:00:00+00:00,390.0,8.088319482095523,2021-01-06 00:00:00+00:00,414.44,8.088319482095523,3154.444598017254,6.506567724176923,191.17,33623.86,0.57%,6.06%
VET_USDT,2021-01-03 10:00:00+00:00,0.021704,145324.78591768575,2021-01-06 00:00:00+00:00,0.028177,145324.78591768575,3154.1291535574514,7.2489456463600845,933.44,34557.30,2.70%,29.59%
BNB_USDT,2021-01-03 12:00:00+00:00,39.9406,78.95470672118175,2021-01-06 00:00:00+00:00,41.1233,78.95470672118175,3153.498359268032,6.400376450175205,86.98,34644.28,0.25%,2.76%
DOGE_USDT,2021-01-03 12:00:00+00:00,0.013195,239015.81967730928,2021-01-06 00:00:00+00:00,0.0097789,239015.81967730928,3153.813740642096,5.4911255396845355,-821.99,33822.29,-2.43%,-26.06%
ADA_USDT,2021-01-04 00:00:00+00:00,0.21502,788.0447482459574,2021-01-07 00:00:00+00:00,0.3463,788.0447482459574,169.44538176784576,0.4423452780853902,103.01,33925.30,0.30%,60.79%
AAVE_USDT,2021-01-05 00:00:00+00:00,116.295,28.864435939884416,2021-01-08 00:00:00+00:00,111.67,28.864435939884416,3356.7895776288583,6.580081139035752,-140.08,33785.22,-0.41%,-4.17%
ALGO_USDT,2021-01-05 10:00:00+00:00,0.4667,7191.887505187691,2021-01-08 00:00:00+00:00,0.4409,7191.887505187691,3356.4538986710954,6.5273570997083485,-192.08,33593.14,-0.57%,-5.72%
OMG_USDT,2021-01-05 13:00:00+00:00,3.5989,932.5400131376888,2021-01-08 00:00:00+00:00,3.4501,932.5400131376888,3356.118253281228,6.5734745526075695,-145.34,33447.81,-0.43%,-4.33%
UNI_USDT,2021-01-05 15:00:00+00:00,6.1996,541.2901866984805,2021-01-08 00:00:00+00:00,6.0755,541.2901866984805,3355.7826414559,6.6443911707425185,-73.82,33373.99,-0.22%,-2.20%
XLM_USDT,2021-01-06 00:00:00+00:00,0.21319,16281.779553918965,2021-01-09 00:00:00+00:00,0.28819,16281.779553918965,3471.112583099984,8.16335863274389,1212.97,34586.96,3.51%,34.94%
VET_USDT,2021-01-06 01:00:00+00:00,0.028946,119904.83907419586,2021-01-09 00:00:00+00:00,0.027212,119904.83907419586,3470.7654718416734,6.733615952728691,-214.65,34372.31,-0.62%,-6.18%
EGLD_USDT,2021-01-06 07:00:00+00:00,35.51,97.72096179822474,2021-01-09 00:00:00+00:00,36.524,97.72096179822474,3470.07135345496,7.039231762173321,92.05,34464.36,0.27%,2.65%
RSR_USDT,2021-01-06 07:00:00+00:00,0.04139,83846.7841337156,2021-01-09 00:00:00+00:00,0.04036,83846.7841337156,3470.418395294489,6.85447460293125,-93.22,34371.15,-0.27%,-2.69%
ETH_USDT,2021-01-06 11:00:00+00:00,1151.88,3.012227268742937,2021-01-09 00:00:00+00:00,1197.93,3.012227268742937,3469.7243463196146,7.078161758364841,131.63,34502.78,0.38%,3.79%
LINK_USDT,2021-01-07 00:00:00+00:00,16.9236,184.0136245869044,2021-01-10 00:00:00+00:00,18.2628,184.0136245869044,3114.1729770589354,6.474777000164105,239.96,34742.74,0.69%,7.71%
SUSHI_USDT,2021-01-08 12:00:00+00:00,4.42,816.8085355569433,2021-01-11 00:00:00+00:00,4.27,816.8085355569433,3610.2937271616893,7.098066173989837,-129.62,34613.12,-0.37%,-3.59%
YFI_USDT,2021-01-08 14:00:00+00:00,37144.34,0.0971866157209678,2021-01-11 00:00:00+00:00,32750.98,0.0971866157209678,3609.9326977889727,6.792889605534077,-433.77,34179.35,-1.27%,-12.02%
LTC_USDT,2021-01-08 16:00:00+00:00,176.04,20.504270077932254,2021-01-11 00:00:00+00:00,166.88,20.504270077932254,3609.571704519194,7.031324295124531,-194.85,33984.50,-0.57%,-5.40%
SXP_USDT,2021-01-09 00:00:00+00:00,0.972,3831.0955896964047,2021-01-12 00:00:00+00:00,0.838,3831.0955896964047,3723.824913184905,6.934283017350492,-520.30,33464.20,-1.55%,-13.97%
